p_5093,c_589,11
p_8871,c_783,12
p_1451,c_40,12
p_1694,c_153,13
p_4052,c_335,9
p_9440,c_790,9
p_8228,c_63,3
p_1197,c_928,9
p_3760,c_941,2
p_8135,c_517,5
p_8924,c_201,7
p_251,c_463,7
p_3148,c_799,4
p_5510,c_584,5
p_2954,c_764,9
p_6029,c_103,0
p_9449,c_294,2
p_8989,c_288,3
p_8317,c_937,5
p_3216,c_549,11
p_6541,c_274,5
p_6739,c_580,9
p_1564,c_10,15
p_2724,c_494,14
p_530,c_907,8
p_6285,c_874,10
p_1349,c_762,12
p_1859,c_554,9
p_3659,c_559,10
p_4022,c_224,0
p_5735,c_201,10
p_1708,c_480,11
p_9332,c_342,2
p_2158,c_305,11
p_7505,c_701,9
p_537,c_248,14
p_3666,c_690,5
p_3222,c_256,2
p_684,c_578,13
p_7445,c_48,15
p_438,c_242,5
p_4829,c_146,15
p_7912,c_47,0
p_6474,c_715,14
p_2140,c_11,13
p_3029,c_412,9
p_1070,c_384,3
p_976,c_901,11
p_9113,c_529,1
p_8249,c_412,14
p_1583,c_626,0
p_7873,c_171,6
p_6795,c_588,6
p_4391,c_745,2
p_2515,c_449,5
p_9821,c_883,8
p_8124,c_245,7
p_7143,c_725,5
p_1510,c_16,7
p_7726,c_571,6
p_2578,c_347,6
p_2019,c_744,2
p_627,c_148,3
p_8412,c_8,15
p_9028,c_910,14
p_9958,c_644,4
p_4910,c_74,8
p_4073,c_784,10
p_8810,c_68,7
p_9155,c_312,13
p_5616,c_824,13
p_7280,c_177,12
p_2938,c_801,1
p_6014,c_94,11
p_8911,c_680,0
p_692,c_509,6
p_1155,c_584,9
p_2707,c_664,14
p_2234,c_489,6
p_2249,c_742,0
p_5289,c_515,14
p_8196,c_902,5
p_5714,c_102,5
p_7876,c_83,3
p_270,c_155,6
p_3803,c_923,10
p_9746,c_941,6
p_6006,c_469,0
p_5944,c_873,10
p_4828,c_326,3
p_1193,c_580,3
p_9443,c_886,6
p_1454,c_912,13
p_5161,c_913,4
p_8209,c_273,15
p_6164,c_692,2
p_178,c_367,0
p_1984,c_570,7
p_3984,c_889,4
p_8146,c_298,12
p_4235,c_14,2
p_92,c_327,15
p_3118,c_615,8
p_1050,c_120,5
p_6025,c_79,14
p_8016,c_633,10
p_9970,c_315,0
p_3755,c_3,14
p_7063,c_556,0
p_9854,c_469,10
p_9756,c_343,7
p_3031,c_167,12
p_1977,c_612,8
p_769,c_252,7
p_684,c_726,9
p_2613,c_764,0
p_42,c_546,2
p_5591,c_687,5
p_7389,c_842,11
p_8213,c_298,8
p_5698,c_313,13
p_8212,c_818,14
p_1942,c_530,6
p_4157,c_346,9
p_701,c_670,15
p_2548,c_326,7
p_1797,c_656,1
p_4935,c_13,3
p_3553,c_351,9
p_7550,c_318,10
p_8142,c_700,0
p_1022,c_608,9
p_7227,c_692,13
p_8175,c_258,14
p_7097,c_552,7
p_4564,c_598,6
p_7598,c_716,1
p_1783,c_570,12
p_8370,c_704,10
p_3607,c_463,10
p_1873,c_676,6
p_8745,c_273,6
p_7730,c_436,13
p_9048,c_820,10
p_2925,c_579,0
p_7049,c_600,9
p_74,c_97,3
p_6699,c_244,12
p_735,c_85,12
p_2775,c_86,9
p_3160,c_552,9
p_2163,c_465,2
p_3142,c_314,15
p_9415,c_82,0
p_3779,c_57,14
p_7628,c_225,9
p_7382,c_61,9
p_4185,c_921,1
p_7433,c_861,11
p_953,c_357,2
p_9764,c_209,10
p_3062,c_743,13
p_2907,c_382,2
p_1916,c_995,9
p_5444,c_49,9
p_3978,c_88,15
p_7021,c_588,9
p_7647,c_616,6
p_5011,c_774,2
p_3501,c_268,6
p_2953,c_286,13
p_9964,c_564,6
p_3994,c_787,13
p_8060,c_391,6
p_5013,c_271,14
p_3980,c_930,7
p_1785,c_329,4
p_7733,c_469,11
p_4042,c_986,0
p_8441,c_419,9
p_1308,c_557,13
p_6694,c_54,8
p_4993,c_704,7
p_9300,c_855,11
p_6480,c_678,15
p_6943,c_962,6
p_806,c_325,12
p_7104,c_347,1
p_9808,c_266,11
p_9351,c_126,9
p_7196,c_571,14
p_1187,c_64,14
p_4282,c_42,5
p_2956,c_951,0
p_561,c_822,11
p_1224,c_41,14
p_9264,c_628,9
p_8146,c_59,0
p_159,c_639,3
p_9110,c_303,8
p_8099,c_955,3
p_7736,c_870,5
p_1964,c_261,10
p_7928,c_56,4
p_1109,c_701,2
p_2587,c_480,6
p_9024,c_875,8
p_9169,c_110,4
p_6569,c_33,5
p_2077,c_386,9
p_6239,c_653,14
p_804,c_357,9
p_3316,c_802,11
p_3089,c_665,13
p_2911,c_307,5
p_423,c_670,8
p_5746,c_719,7
p_6279,c_541,5
p_349,c_967,5
p_6086,c_358,8
p_1843,c_727,3
p_1261,c_859,3
p_9024,c_774,9
p_4783,c_854,2
p_2590,c_778,5
p_8021,c_467,5
p_2957,c_973,10
p_6381,c_386,7
p_6409,c_87,11
p_5987,c_371,15
p_785,c_4,4
p_6870,c_507,12
p_1981,c_42,3
p_4208,c_137,15
p_2428,c_519,0
p_2464,c_103,9
p_4943,c_285,1
p_6613,c_179,7
p_7989,c_514,1
p_2503,c_567,0
p_5952,c_626,2
p_7122,c_347,5
p_2918,c_271,4
p_2489,c_222,10
p_248,c_25,1
p_8949,c_904,3
p_9235,c_404,5
p_9728,c_151,2
p_5505,c_704,1
p_68,c_121,4
p_3304,c_526,13
p_7215,c_103,6
p_4408,c_411,0
p_1473,c_926,0
p_4105,c_410,12
p_7909,c_908,5
p_7407,c_113,13
p_5061,c_448,10
p_1773,c_466,7
p_7881,c_24,10
p_7372,c_43,11
p_1794,c_411,7
p_6814,c_158,11
p_3813,c_523,6
p_6384,c_727,5
p_5727,c_661,12
p_9235,c_952,3
p_8274,c_816,8
p_1613,c_560,0
p_3585,c_874,11
p_535,c_244,13
p_2422,c_0,6
p_6348,c_378,5
p_6318,c_797,12
p_3077,c_829,15
p_2152,c_130,13
p_7415,c_566,11
p_9882,c_148,4
p_3292,c_578,4
p_9668,c_509,8
p_698,c_879,6
p_3141,c_164,4
p_2725,c_569,0
p_7822,c_986,8
p_9977,c_669,1
p_148,c_957,5
p_3741,c_689,0
p_1033,c_495,10
p_3067,c_498,0
p_9864,c_442,1
p_7402,c_286,5
p_399,c_245,8
p_2278,c_804,4
p_4197,c_631,0
p_4104,c_173,15
p_5310,c_108,12
p_9681,c_448,9
p_5197,c_564,4
p_7596,c_623,1
p_50,c_23,9
p_1597,c_916,14
p_2545,c_738,3
p_3152,c_53,0
p_1613,c_940,1
p_1319,c_266,4
p_4683,c_542,9
p_5521,c_726,14
p_3168,c_946,0
p_1680,c_376,6
p_111,c_203,11
p_7975,c_553,8
p_9379,c_264,6
p_2089,c_342,2
p_3608,c_313,5
p_2695,c_652,12
p_8588,c_852,4
p_6250,c_20,2
p_2892,c_396,6
p_5958,c_452,12
p_6591,c_322,1
p_6259,c_95,14
p_3779,c_814,4
p_7215,c_536,1
p_3709,c_915,2
p_9273,c_233,15
p_1498,c_721,0
p_4507,c_866,10
p_9923,c_296,14
p_5078,c_963,0
p_834,c_19,11
p_448,c_160,11
p_5819,c_231,9
p_3331,c_482,15
p_6998,c_772,5
p_9980,c_680,9
p_8785,c_758,5
p_2115,c_786,10
p_9334,c_666,13
p_5170,c_709,9
p_3522,c_941,12
p_5133,c_252,4
p_5334,c_960,6
p_8876,c_238,5
p_1035,c_551,9
p_4659,c_415,15
p_4857,c_96,1
p_7863,c_684,14
p_6103,c_487,7
p_3481,c_606,15
p_2225,c_445,1
p_8677,c_163,0
p_9377,c_627,4
p_2143,c_823,13
p_4871,c_963,10
p_1454,c_111,5
p_4991,c_281,3
p_8421,c_22,7
p_8027,c_208,11
p_404,c_301,9
p_1025,c_874,0
p_4323,c_610,10
p_6565,c_525,8
p_5766,c_157,5
p_7469,c_503,14
p_8180,c_172,3
p_8172,c_167,4
p_6574,c_771,3
p_4697,c_299,12
p_4777,c_879,10
p_7872,c_658,8
p_2679,c_763,12
p_9294,c_127,12
p_5190,c_856,9
p_8433,c_484,3
p_3859,c_541,4
p_4590,c_854,8
p_1758,c_285,15
p_7474,c_234,5
p_236,c_304,14
p_377,c_470,12
p_6134,c_698,1
p_1969,c_558,1
p_8994,c_428,3
p_5688,c_204,11
p_3224,c_679,4
p_7164,c_954,6
p_3389,c_712,4
p_536,c_345,12
p_1754,c_301,4
p_8118,c_378,13
p_86,c_266,6
p_2106,c_810,14
p_4291,c_987,15
p_7803,c_856,11
p_6114,c_728,11
p_748,c_599,5
p_8618,c_122,1
p_6461,c_531,13
p_7207,c_574,8
p_3704,c_370,14
p_9671,c_654,7
p_1344,c_51,5
p_8089,c_478,2
p_5769,c_191,9
p_2993,c_159,12
p_8931,c_125,12
p_8953,c_717,7
p_7149,c_724,4
p_696,c_567,8
p_7086,c_706,13
p_7400,c_518,1
p_8014,c_799,10
p_1333,c_623,6
p_285,c_706,9
p_6587,c_605,12
p_9968,c_786,1
p_4979,c_444,13
p_6989,c_147,9
p_7618,c_617,3
p_4477,c_928,12
p_7890,c_779,7
p_6535,c_536,5
p_8744,c_49,13
p_722,c_792,4
p_1668,c_398,13
p_5641,c_786,4
p_5282,c_972,10
p_1450,c_277,4
p_9047,c_675,0
p_4059,c_372,4
p_57,c_874,10
p_9326,c_238,9
p_2373,c_764,7
p_2875,c_406,4
p_3270,c_624,11
p_5867,c_549,12
p_3993,c_684,9
p_9635,c_301,3
p_4256,c_813,12
p_3118,c_732,0
p_7181,c_395,10
p_8340,c_214,1
p_3464,c_18,5
p_834,c_413,4
p_6594,c_912,1
p_805,c_957,15
p_4086,c_138,9
p_5489,c_550,7
p_1826,c_427,10
p_7245,c_655,11
p_405,c_424,0
p_1920,c_44,11
p_4410,c_427,15
p_3135,c_827,3
p_3363,c_614,11
p_389,c_576,7
p_1559,c_190,15
p_7447,c_577,4
p_2364,c_381,13
p_5269,c_228,6
p_5972,c_454,9
p_3144,c_498,0
p_3723,c_612,10
p_2035,c_969,14
p_6221,c_26,10
p_5724,c_854,14
p_9137,c_741,15
p_2507,c_927,12
p_4642,c_567,9
p_9943,c_318,10
p_564,c_600,12
p_5107,c_142,15
p_1543,c_396,9
p_2071,c_6,12
p_8732,c_572,3
p_2029,c_23,2
p_9332,c_18,6
p_3758,c_434,12
p_1830,c_162,6
p_3227,c_218,14
p_5177,c_961,2
p_5091,c_400,9
p_7920,c_496,1
p_4381,c_163,0
p_663,c_62,7
p_134,c_342,1
p_734,c_602,8
p_4166,c_460,12
p_4902,c_821,14
p_9358,c_318,3
p_6626,c_262,15
p_9212,c_146,0
p_8639,c_575,1
p_81,c_180,5
p_7598,c_472,2
p_9968,c_874,0
p_9842,c_858,3
p_3762,c_848,13
p_122,c_166,0
p_7870,c_642,6
p_1034,c_71,2
p_9244,c_10,14
p_5728,c_507,10
p_5039,c_318,2
p_3862,c_931,8
p_2747,c_975,4
p_3674,c_342,15
p_4009,c_800,3
p_4347,c_278,15
p_8641,c_643,3
p_4717,c_447,0
p_6703,c_202,1
p_9574,c_258,5
p_7754,c_501,8
p_4847,c_878,2
p_5092,c_139,3
p_9164,c_403,12
p_5565,c_761,3
p_8155,c_735,10
p_7065,c_178,10
p_4440,c_466,8
p_1419,c_108,10
p_2383,c_472,8
p_9564,c_211,8
p_9611,c_968,1
p_2958,c_610,15
p_1617,c_212,6
p_8070,c_655,10
p_6616,c_714,4
p_3012,c_860,14
p_560,c_430,10
p_7875,c_867,15
p_1917,c_405,4
p_5179,c_601,14
p_5333,c_133,4
p_6963,c_953,13
p_9127,c_131,12
p_8561,c_475,5
p_9630,c_139,13
p_9803,c_337,10
p_6842,c_141,7
p_313,c_311,9
p_4390,c_765,2
p_8492,c_79,6
p_3752,c_143,6
p_8989,c_682,13
p_955,c_855,1
p_4507,c_530,15
p_552,c_198,14
p_911,c_503,5
p_8185,c_414,1
p_9417,c_690,1
p_4410,c_27,9
p_7655,c_564,3
p_5073,c_210,2
p_7086,c_77,13
p_7591,c_952,15
p_5375,c_17,2
p_5667,c_893,7
p_7362,c_783,14
p_2794,c_55,7
p_3548,c_66,5
p_1292,c_8,14
p_3401,c_535,4
p_8359,c_530,9
p_8231,c_621,5
p_8230,c_931,11
p_13,c_429,11
p_3101,c_855,0
p_6177,c_624,7
p_1242,c_531,2
p_4757,c_492,7
p_9071,c_414,12
p_6878,c_312,6
p_5445,c_834,15
p_4398,c_241,2
p_2499,c_183,2
p_6531,c_412,6
p_6242,c_77,10
p_8234,c_160,8
p_9682,c_796,14
p_8220,c_819,10
p_8446,c_935,15
p_7184,c_451,15
p_7595,c_422,5
p_3016,c_234,13
p_3773,c_205,10
p_2140,c_215,13
p_3332,c_970,5
p_9567,c_703,8
p_7210,c_875,12
p_882,c_673,2
p_1870,c_67,14
p_8606,c_959,9
p_4633,c_187,1
p_5222,c_154,14
p_7962,c_970,13
p_899,c_841,13
p_6947,c_317,14
p_313,c_274,4
p_2125,c_203,10
p_6328,c_613,7
p_6901,c_825,5
p_1350,c_7,0
p_6681,c_217,15
p_6511,c_829,4
p_7352,c_961,4
p_238,c_895,1
p_7714,c_441,12
p_206,c_473,11
p_8094,c_583,9
p_9629,c_380,10
p_6969,c_366,12
p_1246,c_969,9
p_8103,c_500,11
p_1100,c_997,15
p_6305,c_539,2
p_9790,c_351,14
p_1153,c_737,2
p_6949,c_712,12
p_2495,c_708,13
p_1184,c_3,0
p_7393,c_622,4
p_23,c_15,15
p_500,c_523,10
p_7072,c_816,6
p_3129,c_267,1
p_6414,c_314,1
p_695,c_913,0
p_2321,c_572,7
p_5061,c_757,4
p_7329,c_917,8
p_9160,c_401,12
p_3861,c_283,1
p_3351,c_29,0
p_3087,c_957,12
p_605,c_835,2
p_7803,c_299,14
p_2224,c_894,3
p_5991,c_332,7
p_423,c_307,13
p_4682,c_804,2
p_7509,c_749,4
p_9895,c_48,11
p_7368,c_126,13
p_9355,c_861,6
p_2572,c_68,0
p_7014,c_787,6
p_9616,c_279,15
p_6221,c_745,9
p_1866,c_551,1
p_2563,c_278,9
p_285,c_830,8
p_7524,c_479,3
p_5817,c_130,3
p_2714,c_220,13
p_6209,c_577,11
p_7965,c_286,2
p_2504,c_891,8
p_5055,c_734,8
p_3712,c_850,2
p_6185,c_340,13
p_1196,c_185,1
p_5767,c_392,10
p_8143,c_645,0
p_8314,c_489,1
p_7526,c_579,13
p_5534,c_723,1
p_1640,c_616,5
p_6934,c_502,15
p_1850,c_2,11
p_3224,c_551,13
p_2362,c_323,1
p_3794,c_331,4
p_1523,c_672,0
p_4986,c_858,0
p_3086,c_291,0
p_1,c_646,9
p_3538,c_94,10
p_6150,c_48,15
p_2246,c_892,4
p_4738,c_648,7
p_4406,c_859,2
p_7528,c_528,5
p_9517,c_229,3
p_3777,c_582,12
p_4346,c_103,10
p_2039,c_152,6
p_6658,c_874,4
p_4857,c_647,15
p_4010,c_79,10
p_4331,c_665,11
p_2869,c_541,11
p_5255,c_952,14
p_6372,c_684,3
p_8280,c_834,8
p_5314,c_857,7
p_5426,c_930,3
p_106,c_279,9
p_3792,c_817,11
p_2331,c_30,12
p_8301,c_547,4
p_4128,c_968,4
p_3682,c_716,15
p_189,c_77,8
p_5194,c_483,6
p_5183,c_948,8
p_2139,c_339,6
p_600,c_443,3
p_4939,c_245,5
p_7478,c_437,12
p_6601,c_492,13
p_2687,c_823,8
p_1657,c_965,4
p_1208,c_849,10
p_1316,c_148,1
p_2939,c_541,1
p_3751,c_518,4
p_527,c_630,8
p_5998,c_138,3
p_1567,c_187,2
p_7144,c_437,9
p_7311,c_239,0
p_9568,c_634,11
p_9769,c_75,4
p_8471,c_652,6
p_6185,c_97,11
p_1783,c_399,6
p_2009,c_306,1
p_9294,c_645,12
p_6859,c_755,8
p_9432,c_798,15
p_4620,c_106,7
p_4268,c_427,3
p_4339,c_91,13
p_6318,c_887,11
p_961,c_362,6
p_2226,c_280,15
p_1402,c_891,12
p_5878,c_118,6
p_6466,c_864,10
p_6844,c_812,7
p_9374,c_325,8
p_8489,c_696,11
p_6085,c_332,12
p_2399,c_400,0
p_6470,c_586,6
p_4563,c_966,6
p_470,c_726,15
p_6738,c_135,0
p_7626,c_743,12
p_4120,c_43,15
p_5783,c_639,2
p_2274,c_949,13
p_7221,c_332,5
p_9621,c_410,8
p_5676,c_614,5
p_2589,c_991,1
p_7441,c_827,11
p_788,c_872,1
p_3504,c_151,0
p_2840,c_926,8
p_5146,c_856,0
p_2917,c_600,12
p_4336,c_326,9
p_6652,c_786,10
p_2446,c_955,12
p_4302,c_286,12
p_1191,c_693,8
p_4098,c_852,3
p_9440,c_894,1
p_2279,c_301,4
p_2014,c_960,9
p_3966,c_296,5
p_8800,c_144,8
p_6253,c_937,7
p_8125,c_630,0
p_5402,c_359,15
p_3493,c_903,7
p_4689,c_430,6
p_4731,c_984,5
p_7672,c_106,4
p_2238,c_22,12
p_3528,c_711,6
p_902,c_424,14
p_6387,c_752,7
p_4121,c_313,1
p_380,c_950,11
p_3758,c_960,2
p_4808,c_647,1
p_9177,c_29,6
p_6790,c_170,12
p_8735,c_454,12
p_8434,c_316,11
p_1708,c_597,7
p_1885,c_335,10
p_2886,c_24,3
p_6006,c_526,7
p_3810,c_38,5
p_6259,c_527,15
p_6811,c_901,9
p_8188,c_176,13
p_290,c_25,9
p_318,c_115,5
p_9978,c_413,8
p_7768,c_410,8
p_3749,c_654,10
p_3540,c_55,5
p_5285,c_210,0
p_6659,c_456,9
p_7567,c_97,7
p_6570,c_250,0
p_7735,c_153,14
p_3122,c_630,14
p_1453,c_431,5
p_6382,c_600,14
p_5483,c_603,14
p_8525,c_874,3
p_9353,c_741,2
p_3731,c_402,11
p_9404,c_159,7
p_7240,c_331,15
p_7650,c_182,2
p_5289,c_190,11
p_4007,c_609,12
p_4479,c_340,1
p_9704,c_860,0
p_1948,c_347,14
p_8029,c_97,4
p_4284,c_766,0
p_2142,c_277,0
p_7826,c_416,1
p_9562,c_437,10
p_7171,c_285,6
p_4432,c_163,13
p_5591,c_754,7
p_7558,c_652,10
p_3792,c_828,0
p_9258,c_564,12
p_1747,c_466,13
p_1817,c_853,11
p_8412,c_700,3
p_4129,c_650,15
p_94,c_227,9
p_4338,c_764,2
p_2613,c_894,11
p_161,c_435,14
p_1564,c_223,8
p_8296,c_592,14
p_1180,c_908,12
p_2297,c_593,3
p_1292,c_857,0
p_2488,c_478,2
p_4668,c_760,0
p_5862,c_879,2
p_2953,c_472,0
p_3058,c_100,1
p_3373,c_451,15
p_665,c_736,4
p_899,c_85,7
p_3126,c_821,0
p_6230,c_533,14
p_9849,c_142,8
p_1267,c_714,8
p_6246,c_950,9
p_5972,c_226,12
p_4685,c_831,10
p_7433,c_897,13
p_4227,c_164,9
p_193,c_570,8
p_4506,c_686,3
p_7854,c_501,5
p_9957,c_770,5
p_5165,c_563,6
p_98,c_755,2
p_1719,c_126,8
p_9829,c_296,13
p_6520,c_438,10
p_5948,c_505,3
p_9882,c_158,2
p_6911,c_672,2
p_3345,c_115,12
p_1136,c_938,6
p_9715,c_163,15
p_5679,c_327,1
p_2046,c_135,7
p_38,c_410,12
p_3223,c_475,3
p_3816,c_19,8
p_3514,c_250,8
p_9330,c_201,0
p_3378,c_608,13
p_2005,c_486,0
p_938,c_340,9
p_3564,c_870,14
p_8350,c_753,4
p_6828,c_711,1
p_6490,c_28,9
p_8032,c_832,11
p_7072,c_971,5
p_479,c_725,6
p_1893,c_477,4
p_4664,c_877,4
p_3936,c_836,5
p_1709,c_764,8
p_6927,c_739,3
p_7482,c_19,2
p_3742,c_805,0
p_8120,c_122,7
p_4764,c_452,9
p_6492,c_484,15
p_1222,c_215,8
p_3533,c_282,10
p_7776,c_151,2
p_8160,c_440,9
p_7943,c_790,6
p_1595,c_287,11
p_2047,c_35,13
p_4450,c_312,5
p_3247,c_14,4
p_4910,c_86,2
p_6360,c_365,8
p_4851,c_341,0
p_6579,c_640,4
p_2962,c_750,15
p_8045,c_440,10
p_5145,c_805,12
p_2003,c_593,5
p_8988,c_590,2
p_4839,c_414,7
p_5930,c_956,11
p_6988,c_63,13
p_2366,c_696,14
p_27,c_694,1
p_8434,c_717,3
p_5690,c_406,4
p_5958,c_736,9
p_9389,c_585,12
p_1243,c_532,6
p_2427,c_482,13
p_1053,c_180,4
p_3057,c_892,0
p_6779,c_155,1
p_9491,c_679,7
p_6270,c_301,8
p_1545,c_911,15
p_4822,c_130,2
p_7843,c_880,1
p_1459,c_642,3
p_3215,c_756,1
p_4292,c_571,3
p_904,c_495,0
p_2242,c_156,6
p_711,c_147,15
p_5733,c_997,14
p_5380,c_95,11
p_3779,c_821,8
p_469,c_733,14
p_9656,c_75,3
p_4079,c_468,8
p_2587,c_415,5
p_6902,c_448,11
p_6948,c_510,13
p_2263,c_50,7
p_3848,c_500,4
p_4272,c_176,9
p_8601,c_759,2
p_6355,c_443,3
p_2570,c_705,7
p_4700,c_309,8
p_954,c_581,7
p_5335,c_76,3
p_8955,c_396,15
p_7569,c_631,1
p_9460,c_413,2
p_9823,c_189,14
p_942,c_401,0
p_9963,c_612,7
p_8301,c_732,1
p_3895,c_432,6
p_4586,c_995,14
p_158,c_4,2
p_2800,c_75,0
p_7152,c_925,1
p_6078,c_902,4
p_1752,c_316,7
p_5328,c_688,12
p_8894,c_593,9
p_117,c_266,5
p_5875,c_356,8
p_2398,c_197,4
p_8173,c_511,10
p_8842,c_374,15
p_7270,c_83,9
p_2720,c_697,9
p_6303,c_807,9
p_7367,c_745,15
p_6093,c_250,13
p_5647,c_241,6
p_802,c_344,0
p_7481,c_545,13
p_8196,c_409,10
p_386,c_685,11
p_8852,c_839,13
p_5513,c_165,6
p_3794,c_647,9
p_71,c_976,9
p_6404,c_668,1
p_7969,c_956,5
p_3695,c_217,7
p_6931,c_716,13
p_6074,c_125,9
p_9539,c_339,4
p_6163,c_434,10
p_6576,c_245,5
p_5756,c_792,2
p_8802,c_596,15
p_1524,c_682,9
p_689,c_892,7
p_9358,c_737,11
p_8037,c_659,2
p_8956,c_220,8
p_7078,c_80,2
p_1153,c_215,7
p_4062,c_964,11
p_5935,c_409,5
p_287,c_99,8
p_7169,c_585,0
p_55,c_933,2
p_7990,c_95,6
p_3673,c_416,5
p_1891,c_306,8
p_2705,c_99,13
p_48,c_588,2
p_7469,c_950,0
p_2169,c_306,15
p_227,c_895,4
p_4074,c_662,0
p_8827,c_958,11
p_9721,c_699,0
p_8817,c_711,12
p_9620,c_440,10
p_8784,c_724,0
p_8904,c_636,0
p_9480,c_612,14
p_6508,c_292,4
p_4360,c_823,7
p_2074,c_334,3
p_1347,c_482,11
p_5111,c_400,2
p_1183,c_74,4
p_2717,c_818,14
p_3894,c_421,12
p_813,c_4,14
p_3031,c_736,6
p_2862,c_812,11
p_5350,c_498,13
p_3584,c_855,10
p_8298,c_480,3
p_9972,c_332,1
p_9145,c_37,9
p_52,c_31,12
p_2611,c_482,9
p_2793,c_808,4
p_7316,c_813,12
p_8343,c_719,3
p_1393,c_517,6
p_7536,c_378,8
p_899,c_800,5
p_5136,c_32,0
p_6425,c_938,12
p_7129,c_921,9
p_7849,c_538,14
p_1091,c_386,7
p_1925,c_379,12
p_622,c_418,13
p_6391,c_289,3
p_5822,c_349,10
p_9119,c_282,15
p_141,c_613,3
p_3012,c_862,7
p_6327,c_945,12
p_5964,c_913,11
p_401,c_274,13
p_8820,c_343,2
p_6238,c_457,15
p_9151,c_493,6
p_462,c_642,13
p_34,c_601,0
p_6331,c_959,5
p_8784,c_52,9
p_9499,c_466,10
p_8647,c_12,0
p_5487,c_247,15
p_1670,c_648,6
p_8605,c_635,1
p_2196,c_700,6
p_6160,c_449,11
p_3173,c_449,13
p_9739,c_771,8
p_9215,c_710,4
p_3963,c_363,14
p_9740,c_759,12
p_4058,c_296,14
p_5629,c_758,1
p_9763,c_713,2
p_7375,c_666,3
p_1653,c_837,11
p_3362,c_95,13
p_7288,c_933,10
p_2600,c_6,9
p_7925,c_649,0
p_2987,c_908,8
p_5248,c_599,1
p_5147,c_364,10
p_5671,c_42,0
p_1200,c_587,7
p_5105,c_447,12
p_1617,c_188,7
p_9749,c_785,13
p_3327,c_779,5
p_3199,c_924,7
p_853,c_356,10
p_3137,c_115,9
p_3588,c_639,11
p_624,c_406,2
p_5596,c_301,7
p_6440,c_542,14
p_791,c_167,0
p_5325,c_183,7
p_8923,c_372,9
